קטגוריה,מזהה א',קובץ א',מזהה ב',קובץ ב',verdict/יחס,הפוך?,הפרש אורך %,מרחק-קצה 1 (מ'),מרחק-קצה 2 (מ'),סטיית-דגימה ממוצעת (מ'),סטיית-דגימה מקס' (מ'),אחוז-מעבר
הכלה,255,2022-10-23_געתון_יחיעם.gpx,265,2022-11-18_געתון_יחיעם_עין יעקב.gpx,מוכל-ב,,,,,10.4,89.8,1
הכלה,255,2022-10-23_געתון_יחיעם.gpx,277,2022-12-16_געתון_יחיעם_עין יעקב.gpx,מוכל-ב,,,,,9.6,76.5,1
הכלה,255,2022-10-23_געתון_יחיעם.gpx,227,2022-07-15_געתון_כברי_לימן.gpx,מוכל-ב,,,,,13,121.1,1
הכלה,255,2022-10-23_געתון_יחיעם.gpx,257,2022-10-26_געתון_יחיעם.gpx,מוכל-ב,,,,,8.2,37.9,1
זהה,254,2022-10-21_געתון_יחיעם.gpx,345,2023-12-30_געתון_יחיעם_עין יעקב.gpx,זהה,FALSE,1,5.9,4.1,23.3,237.7,0.968
זהה,254,2022-10-21_געתון_יחיעם.gpx,346,2023-12-31_געתון_יחיעם_עין יעקב.gpx,זהה,TRUE,1.3,21.3,47.4,24.1,261.6,0.968
חשוד,254,2022-10-21_געתון_יחיעם.gpx,341,2023-11-20_געתון_עין יעקב.gpx,חשוד - לבדיקה ידנית,FALSE,1.1,354.4,2,81.9,491.2,0.77
חשוד,254,2022-10-21_געתון_יחיעם.gpx,261,2022-11-07_געתון_יחיעם_עין יעקב.gpx,חשוד - לבדיקה ידנית,TRUE,5,8.9,9.9,192.5,803.2,0.661
חשוד,254,2022-10-21_געתון_יחיעם.gpx,347,2024-01-03_געתון_יחיעם_עין יעקב.gpx,חשוד - לבדיקה ידנית,FALSE,3.5,12.5,7.9,20.9,237.1,0.984
חשוד,254,2022-10-21_געתון_יחיעם.gpx,344,2023-12-19_געתון_עין יעקב_יחיעם_1.gpx,חשוד - לבדיקה ידנית,TRUE,2.4,5.5,46.6,58.6,462.9,0.85
הכלה,254,2022-10-21_געתון_יחיעם.gpx,160,2022-02-19_געתון_יחיעם.gpx,מוכל-ב,,,,,14.7,236.8,0.968
הכלה,254,2022-10-21_געתון_יחיעם.gpx,257,2022-10-26_געתון_יחיעם.gpx,מוכל-ב,,,,,16.5,241.5,0.968
הכלה,254,2022-10-21_געתון_יחיעם.gpx,161,2022-02-22_געתון_יחיעם.gpx,מוכל-ב,,,,,16,237.8,0.968
הכלה,254,2022-10-21_געתון_יחיעם.gpx,243,2022-08-21_געתון_יחיעם.gpx,מוכל-ב,,,,,21.9,236,0.952
הכלה,254,2022-10-21_געתון_יחיעם.gpx,256,2022-10-24_געתון_יחיעם.gpx,מוכל-ב,,,,,17.5,239.7,0.968
הכלה,254,2022-10-21_געתון_יחיעם.gpx,210,2022-06-12_געתון_יחיעם.gpx,מוכל-ב,,,,,14.7,100.1,1
הכלה,254,2022-10-21_געתון_יחיעם.gpx,185,2022-04-21_געתון_יחיעם.gpx,מוכל-ב,,,,,16.9,237,0.952
זהה,253,2022-10-17_געתון_מעיליא_מעונה.gpx,266,2022-11-19_מעיליא_געתון_מעונה.gpx,זהה,FALSE,2.9,18.8,18.2,8.6,56.4,1
חשוד,253,2022-10-17_געתון_מעיליא_מעונה.gpx,259,2022-10-29_געתון_מעיליא_מעונה.gpx,חשוד - לבדיקה ידנית,FALSE,3.6,16.9,30.6,5.4,52.4,1
חשוד,253,2022-10-17_געתון_מעיליא_מעונה.gpx,367,2024-04-06_געתון_מעיליא_מעונה.gpx,חשוד - לבדיקה ידנית,FALSE,3.1,412.8,8.6,9.1,28.5,1
הכלה,253,2022-10-17_געתון_מעיליא_מעונה.gpx,72,2013-10-02_געתון_עין יעקב_מעיליא.gpx,מוכל-ב,,,,,36.3,410,0.957
הכלה,253,2022-10-17_געתון_מעיליא_מעונה.gpx,35,2013-07-30_מעונה_עין יעקב_געתון.gpx,מוכל-ב,,,,,21.9,42.7,1
הכלה,253,2022-10-17_געתון_מעיליא_מעונה.gpx,67,2013-09-25_געתון_עין יעקב_מעיליא.gpx,מוכל-ב,,,,,32.7,405,0.957
הכלה,253,2022-10-17_געתון_מעיליא_מעונה.gpx,74,2013-10-06_מעונה_עין יעקב_געתון.gpx,מוכל-ב,,,,,13,50.5,1
הכלה,253,2022-10-17_געתון_מעיליא_מעונה.gpx,56,2013-09-07_געתון_מעונה_גשר הזיו.gpx,מוכל-ב,,,,,20.9,46.9,1
הכלה,253,2022-10-17_געתון_מעיליא_מעונה.gpx,43,2013-08-14_געתון_מעונה_עין יעקב.gpx,מוכל-ב,,,,,17.1,50.2,1
הכלה,253,2022-10-17_געתון_מעיליא_מעונה.gpx,24,2013-07-08_עין יעקב_מעונה_געתון.gpx,מוכל-ב,,,,,8.2,45.9,1
הכלה,253,2022-10-17_געתון_מעיליא_מעונה.gpx,25,2013-07-10_עין יעקב_מעונה_געתון.gpx,מוכל-ב,,,,,17.6,52,1
הכלה,252,2022-10-15_געתון_עין יעקב_יחיעם.gpx,405,2024-10-19_געתון_עין יעקב_יחיעם.gpx,מוכל-ב,,,,,21.7,114,0.97
הכלה,252,2022-10-15_געתון_עין יעקב_יחיעם.gpx,344,2023-12-19_געתון_עין יעקב_יחיעם_1.gpx,מוכל-ב,,,,,25.2,68.9,1
הכלה,252,2022-10-15_געתון_עין יעקב_יחיעם.gpx,403,2024-10-07_געתון_עין יעקב_יחיעם.gpx,מוכל-ב,,,,,18.8,161.3,0.97
הכלה,252,2022-10-15_געתון_עין יעקב_יחיעם.gpx,338,2023-10-14_געתון_עין יעקב_יחיעם_1.gpx,מוכל-ב,,,,,14,66.6,1
הכלה,252,2022-10-15_געתון_עין יעקב_יחיעם.gpx,341,2023-11-20_געתון_עין יעקב.gpx,מוכל-ב,,,,,27.5,116.3,0.97
הכלה,244,2022-10-03_געתון_עין יעקב_יחיעם.gpx,341,2023-11-20_געתון_עין יעקב.gpx,מוכל-ב,,,,,26.5,127.6,0.938
הכלה,244,2022-10-03_געתון_עין יעקב_יחיעם.gpx,337,2023-10-14_געתון_עין יעקב_יחיעם.gpx,מוכל-ב,,,,,22,66.3,1
הכלה,244,2022-10-03_געתון_עין יעקב_יחיעם.gpx,252,2022-10-15_געתון_עין יעקב_יחיעם.gpx,מוכל-ב,,,,,22.4,126.2,0.938
הכלה,244,2022-10-03_געתון_עין יעקב_יחיעם.gpx,344,2023-12-19_געתון_עין יעקב_יחיעם_1.gpx,מוכל-ב,,,,,19.2,125.1,0.938
הכלה,244,2022-10-03_געתון_עין יעקב_יחיעם.gpx,338,2023-10-14_געתון_עין יעקב_יחיעם_1.gpx,מוכל-ב,,,,,16.5,68.4,1
הכלה,244,2022-10-03_געתון_עין יעקב_יחיעם.gpx,51,2013-08-29_עין יעקב_געתון.gpx,מוכל-ב,,,,,42.9,156.8,0.938
חשוד,243,2022-08-21_געתון_יחיעם.gpx,405,2024-10-19_געתון_עין יעקב_יחיעם.gpx,חשוד - לבדיקה ידנית,TRUE,1.3,4.2,730.1,296.9,621.7,0.221
חשוד,243,2022-08-21_געתון_יחיעם.gpx,429,2025-03-02_געתון_עין יעקב_יחיעם.gpx,חשוד - לבדיקה ידנית,TRUE,4.2,5.5,808.3,310,1789.3,0.6
חשוד,243,2022-08-21_געתון_יחיעם.gpx,268,2022-11-24_געתון_יחיעם_עין יעקב.gpx,חשוד - לבדיקה ידנית,FALSE,2.3,14.5,808.7,195.9,789.3,0.579
חשוד,243,2022-08-21_געתון_יחיעם.gpx,276,2022-12-12_געתון_יחיעם_עין יעקב.gpx,חשוד - לבדיקה ידנית,FALSE,1.5,60.9,813.1,210.4,797.8,0.545
חשוד,243,2022-08-21_געתון_יחיעם.gpx,356,2024-02-25_געתון_עין יעקב.gpx,חשוד - לבדיקה ידנית,FALSE,2.9,24.2,824.6,197.8,1323.1,0.658
חשוד,243,2022-08-21_געתון_יחיעם.gpx,363,2024-03-29_געתון_עין יעקב.gpx,חשוד - לבדיקה ידנית,FALSE,1.9,48.7,812.6,201.2,1356.1,0.662
הכלה,243,2022-08-21_געתון_יחיעם.gpx,160,2022-02-19_געתון_יחיעם.gpx,מוכל-ב,,,,,19.5,195.1,0.949
זהה,242,2022-08-20_געתון_מנות_מעיליא.gpx,278,2022-12-17_מנות_מעיליא_הילה.gpx,זהה,FALSE,0.1,2.8,16.7,14.9,22.4,1
זהה,242,2022-08-20_געתון_מנות_מעיליא.gpx,270,2022-12-03_מנות_הילה_מעיליא.gpx,זהה,FALSE,2.4,10.9,9.9,21.6,288.2,0.991
זהה,242,2022-08-20_געתון_מנות_מעיליא.gpx,275,2022-12-10_מנות_הילה_כברי.gpx,זהה,FALSE,2.5,0.3,10.3,16.6,283.4,0.991
הכלה,242,2022-08-20_געתון_מנות_מעיליא.gpx,216,2022-06-24_מנות_מעיליא_כברי.gpx,מוכל-ב,,,,,13.3,131.9,1
הכלה,242,2022-08-20_געתון_מנות_מעיליא.gpx,80,2015-12-03_מנות_מעונה_הילה.gpx,מוכל-ב,,,,,56.4,806.6,0.914
הכלה,242,2022-08-20_געתון_מנות_מעיליא.gpx,224,2022-07-08_מנות_געתון_הילה.gpx,מוכל-ב,,,,,11.8,131.5,1
הכלה,242,2022-08-20_געתון_מנות_מעיליא.gpx,209,2022-06-11_מנות_מעיליא_כברי.gpx,מוכל-ב,,,,,24.5,307,0.974
הכלה,242,2022-08-20_געתון_מנות_מעיליא.gpx,550,2026-08-08_געתון_כברי_מנות.gpx,מוכל-ב,,,,,93.7,1299.6,0.905
הכלה,242,2022-08-20_געתון_מנות_מעיליא.gpx,551,2026-08-08_מנות_כברי_הילה.gpx,מוכל-ב,,,,,93.4,1300.3,0.905
הכלה,242,2022-08-20_געתון_מנות_מעיליא.gpx,543,2026-07-19_עין יעקב_מנות_עבדון.gpx,מוכל-ב,,,,,33.5,415,0.966
חשוד,241,2022-08-19_געתון_כברי_לימן.gpx,528,2026-06-24 געתון_נהריה_ראש-הנקרה_נהריה_געתון.gpx,חשוד - לבדיקה ידנית,FALSE,0.7,16.6,1.4,820.9,3601.5,0.639
זהה,239,2022-08-14_געתון_כברי_לימן.gpx,241,2022-08-19_געתון_כברי_לימן.gpx,זהה,FALSE,0.6,2.9,0.4,11,24.8,1
חשוד,239,2022-08-14_געתון_כברי_לימן.gpx,558,2026-08-14_געתון_כברי_מצובה.gpx,חשוד - לבדיקה ידנית,FALSE,4.6,9.6,18.7,1040.6,3909.3,0.573
חשוד,239,2022-08-14_געתון_כברי_לימן.gpx,528,2026-06-24 געתון_נהריה_ראש-הנקרה_נהריה_געתון.gpx,חשוד - לבדיקה ידנית,FALSE,0.1,16.4,1,821.4,3602.2,0.639
זהה,238,2022-08-13_מנות_הילה_מעיליא.gpx,270,2022-12-03_מנות_הילה_מעיליא.gpx,זהה,FALSE,2.3,11.4,6.7,19.7,286.8,0.991
זהה,238,2022-08-13_מנות_הילה_מעיליא.gpx,278,2022-12-17_מנות_מעיליא_הילה.gpx,זהה,FALSE,0,4.5,7.7,14.3,25.1,1
זהה,238,2022-08-13_מנות_הילה_מעיליא.gpx,275,2022-12-10_מנות_הילה_כברי.gpx,זהה,FALSE,2.4,4.6,25,13.8,282.1,0.991
זהה,238,2022-08-13_מנות_הילה_מעיליא.gpx,242,2022-08-20_געתון_מנות_מעיליא.gpx,זהה,FALSE,0.2,4.4,14.8,4.8,10.3,1
הכלה,238,2022-08-13_מנות_הילה_מעיליא.gpx,80,2015-12-03_מנות_מעונה_הילה.gpx,מוכל-ב,,,,,58.7,806.1,0.914
הכלה,238,2022-08-13_מנות_הילה_מעיליא.gpx,224,2022-07-08_מנות_געתון_הילה.gpx,מוכל-ב,,,,,13.3,127.1,1
הכלה,238,2022-08-13_מנות_הילה_מעיליא.gpx,209,2022-06-11_מנות_מעיליא_כברי.gpx,מוכל-ב,,,,,25.2,310,0.974
הכלה,238,2022-08-13_מנות_הילה_מעיליא.gpx,550,2026-08-08_געתון_כברי_מנות.gpx,מוכל-ב,,,,,92.5,1306.4,0.905
הכלה,238,2022-08-13_מנות_הילה_מעיליא.gpx,543,2026-07-19_עין יעקב_מנות_עבדון.gpx,מוכל-ב,,,,,32.3,403.2,0.966
הכלה,238,2022-08-13_מנות_הילה_מעיליא.gpx,551,2026-08-08_מנות_כברי_הילה.gpx,מוכל-ב,,,,,94.8,1307.1,0.905
הכלה,238,2022-08-13_מנות_הילה_מעיליא.gpx,216,2022-06-24_מנות_מעיליא_כברי.gpx,מוכל-ב,,,,,14.5,127.5,1
זהה,237,2022-08-10_געתון_יחיעם_עין יעקב.gpx,264,2022-11-17_געתון_יחיעם.gpx,זהה,TRUE,2,2.6,3.5,10.2,85.7,1
חשוד,237,2022-08-10_געתון_יחיעם_עין יעקב.gpx,429,2025-03-02_געתון_עין יעקב_יחיעם.gpx,חשוד - לבדיקה ידנית,FALSE,4.8,2,3.2,198.5,782.5,0.507
חשוד,237,2022-08-10_געתון_יחיעם_עין יעקב.gpx,291,2023-02-17_געתון_יחיעם_עין יעקב.gpx,חשוד - לבדיקה ידנית,FALSE,3.3,7.4,10.4,11.8,78.1,1
חשוד,237,2022-08-10_געתון_יחיעם_עין יעקב.gpx,292,2023-02-18_געתון_יחיעם_עין יעקב.gpx,חשוד - לבדיקה ידנית,TRUE,4.6,13.9,14.9,10.9,22.9,1
חשוד,237,2022-08-10_געתון_יחיעם_עין יעקב.gpx,360,2024-03-09_געתון_עין יעקב.gpx,חשוד - לבדיקה ידנית,TRUE,3.4,10.3,30.2,137.7,779.7,0.71
הכלה,237,2022-08-10_געתון_יחיעם_עין יעקב.gpx,226,2022-07-11_געתון_כברי_כפר ראש הנקרה.gpx,מוכל-ב,,,,,15.8,113,1
הכלה,237,2022-08-10_געתון_יחיעם_עין יעקב.gpx,200,2022-05-27_געתון_כברי_לימן.gpx,מוכל-ב,,,,,17.1,170.2,0.972
הכלה,237,2022-08-10_געתון_יחיעם_עין יעקב.gpx,279,2022-12-21_געתון_יחיעם.gpx,מוכל-ב,,,,,31.1,365.1,0.915
הכלה,237,2022-08-10_געתון_יחיעם_עין יעקב.gpx,241,2022-08-19_געתון_כברי_לימן.gpx,מוכל-ב,,,,,14.2,112.1,1
הכלה,237,2022-08-10_געתון_יחיעם_עין יעקב.gpx,484,2026-03-06_עין יעקב_געתון_כברי.gpx,מוכל-ב,,,,,40.7,173.9,0.93
הכלה,237,2022-08-10_געתון_יחיעם_עין יעקב.gpx,239,2022-08-14_געתון_כברי_לימן.gpx,מוכל-ב,,,,,14,109.1,1
הכלה,237,2022-08-10_געתון_יחיעם_עין יעקב.gpx,293,2023-02-20_געתון_יחיעם_עין יעקב.gpx,מוכל-ב,,,,,32.3,375.1,0.915
הכלה,237,2022-08-10_געתון_יחיעם_עין יעקב.gpx,626,יער הדובים השיירה סינגל בני.gpx,מוכל-ב,,,,,31.9,169.6,0.958
הכלה,237,2022-08-10_געתון_יחיעם_עין יעקב.gpx,201,2022-05-29_געתון_כברי_לימן.gpx,מוכל-ב,,,,,19.2,166.6,0.972
הכלה,237,2022-08-10_געתון_יחיעם_עין יעקב.gpx,265,2022-11-18_געתון_יחיעם_עין יעקב.gpx,מוכל-ב,,,,,11.7,105.8,1
הכלה,237,2022-08-10_געתון_יחיעם_עין יעקב.gpx,277,2022-12-16_געתון_יחיעם_עין יעקב.gpx,מוכל-ב,,,,,42.2,374.6,0.901
חשוד,236,2022-08-09_געתון_יחיעם.gpx,345,2023-12-30_געתון_יחיעם_עין יעקב.gpx,חשוד - לבדיקה ידנית,TRUE,0,0.8,10.3,195.8,773.2,0.603
חשוד,236,2022-08-09_געתון_יחיעם.gpx,341,2023-11-20_געתון_עין יעקב.gpx,חשוד - לבדיקה ידנית,TRUE,2.1,3.6,358.3,142,722.5,0.623
חשוד,236,2022-08-09_געתון_יחיעם.gpx,346,2023-12-31_געתון_יחיעם_עין יעקב.gpx,חשוד - לבדיקה ידנית,TRUE,0.3,16.5,48.3,196.9,806,0.54
חשוד,236,2022-08-09_געתון_יחיעם.gpx,347,2024-01-03_געתון_יחיעם_עין יעקב.gpx,חשוד - לבדיקה ידנית,FALSE,2.5,9.1,9.6,186.8,803.6,0.556
חשוד,236,2022-08-09_געתון_יחיעם.gpx,355,2024-02-23_געתון_עין יעקב.gpx,חשוד - לבדיקה ידנית,FALSE,4.2,3.8,4,138.9,654,0.651
חשוד,236,2022-08-09_געתון_יחיעם.gpx,344,2023-12-19_געתון_עין יעקב_יחיעם_1.gpx,חשוד - לבדיקה ידנית,TRUE,3.4,1.2,47,121.7,771.1,0.7
חשוד,236,2022-08-09_געתון_יחיעם.gpx,254,2022-10-21_געתון_יחיעם.gpx,חשוד - לבדיקה ידנית,TRUE,1,3.5,4.9,194.7,784.5,0.645
הכלה,236,2022-08-09_געתון_יחיעם.gpx,227,2022-07-15_געתון_כברי_לימן.gpx,מוכל-ב,,,,,44.3,375.6,0.905
הכלה,236,2022-08-09_געתון_יחיעם.gpx,197,2022-05-20_געתון_כברי_לימן.gpx,מוכל-ב,,,,,26.1,358.6,0.937
הכלה,236,2022-08-09_געתון_יחיעם.gpx,483,2026-03-05_געתון_כברי.gpx,מוכל-ב,,,,,27.1,346.6,0.937
הכלה,236,2022-08-09_געתון_יחיעם.gpx,279,2022-12-21_געתון_יחיעם.gpx,מוכל-ב,,,,,27.4,343.9,0.921
הכלה,236,2022-08-09_געתון_יחיעם.gpx,237,2022-08-10_געתון_יחיעם_עין יעקב.gpx,מוכל-ב,,,,,16.8,174.3,0.984
הכלה,236,2022-08-09_געתון_יחיעם.gpx,241,2022-08-19_געתון_כברי_לימן.gpx,מוכל-ב,,,,,21.3,198.7,0.968
הכלה,236,2022-08-09_געתון_יחיעם.gpx,626,יער הדובים השיירה סינגל בני.gpx,מוכל-ב,,,,,24.8,159.1,0.937
הכלה,236,2022-08-09_געתון_יחיעם.gpx,484,2026-03-06_עין יעקב_געתון_כברי.gpx,מוכל-ב,,,,,31,179,0.937
הכלה,236,2022-08-09_געתון_יחיעם.gpx,239,2022-08-14_געתון_כברי_לימן.gpx,מוכל-ב,,,,,17.9,204.2,0.968
הכלה,236,2022-08-09_געתון_יחיעם.gpx,293,2023-02-20_געתון_יחיעם_עין יעקב.gpx,מוכל-ב,,,,,28.4,356.4,0.921
הכלה,236,2022-08-09_געתון_יחיעם.gpx,192,2022-05-12_געתון_יחיעם.gpx,מוכל-ב,,,,,13.2,148.1,0.984
הכלה,236,2022-08-09_געתון_יחיעם.gpx,212,2022-06-16_געתון_יחיעם_עין יעקב.gpx,מוכל-ב,,,,,15.1,143.8,0.984
הכלה,236,2022-08-09_געתון_יחיעם.gpx,208,2022-06-09_געתון_יחיעם_עין יעקב.gpx,מוכל-ב,,,,,12.3,144.2,0.984
הכלה,236,2022-08-09_געתון_יחיעם.gpx,264,2022-11-17_געתון_יחיעם.gpx,מוכל-ב,,,,,17.1,202.4,0.968
הכלה,236,2022-08-09_געתון_יחיעם.gpx,201,2022-05-29_געתון_כברי_לימן.gpx,מוכל-ב,,,,,15.4,149.6,0.984
הכלה,236,2022-08-09_געתון_יחיעם.gpx,265,2022-11-18_געתון_יחיעם_עין יעקב.gpx,מוכל-ב,,,,,17.6,199.5,0.968
הכלה,236,2022-08-09_געתון_יחיעם.gpx,226,2022-07-11_געתון_כברי_כפר ראש הנקרה.gpx,מוכל-ב,,,,,18.9,200.1,0.968
הכלה,236,2022-08-09_געתון_יחיעם.gpx,195,2022-05-18_געתון_יחיעם.gpx,מוכל-ב,,,,,15.2,146.3,0.984
הכלה,236,2022-08-09_געתון_יחיעם.gpx,268,2022-11-24_געתון_יחיעם_עין יעקב.gpx,מוכל-ב,,,,,17.1,194.2,0.968
הכלה,236,2022-08-09_געתון_יחיעם.gpx,276,2022-12-12_געתון_יחיעם_עין יעקב.gpx,מוכל-ב,,,,,19.9,199.5,0.968
הכלה,236,2022-08-09_געתון_יחיעם.gpx,215,2022-06-21_געתון_יחיעם_עין יעקב.gpx,מוכל-ב,,,,,14,147.7,0.984
הכלה,236,2022-08-09_געתון_יחיעם.gpx,200,2022-05-27_געתון_כברי_לימן.gpx,מוכל-ב,,,,,11,145.4,0.984
הכלה,236,2022-08-09_געתון_יחיעם.gpx,291,2023-02-17_געתון_יחיעם_עין יעקב.gpx,מוכל-ב,,,,,16.2,195.3,0.968
חשוד,234,2022-08-02_געתון_יחיעם.gpx,346,2023-12-31_געתון_יחיעם_עין יעקב.gpx,חשוד - לבדיקה ידנית,FALSE,0.4,42.8,16.9,60.9,236.7,0.742
חשוד,234,2022-08-02_געתון_יחיעם.gpx,347,2024-01-03_געתון_יחיעם_עין יעקב.gpx,חשוד - לבדיקה ידנית,FALSE,2.7,11.3,10.6,56.7,230.4,0.758
חשוד,234,2022-08-02_געתון_יחיעם.gpx,355,2024-02-23_געתון_עין יעקב.gpx,חשוד - לבדיקה ידנית,TRUE,4.4,11.6,4.1,19,156.7,0.984
חשוד,234,2022-08-02_געתון_יחיעם.gpx,344,2023-12-19_געתון_עין יעקב_יחיעם_1.gpx,חשוד - לבדיקה ידנית,FALSE,3.3,40,0.8,68.2,470.3,0.817
חשוד,234,2022-08-02_געתון_יחיעם.gpx,254,2022-10-21_געתון_יחיעם.gpx,חשוד - לבדיקה ידנית,FALSE,0.9,7.3,3.1,142.4,781.3,0.758
חשוד,234,2022-08-02_געתון_יחיעם.gpx,236,2022-08-09_געתון_יחיעם.gpx,חשוד - לבדיקה ידנית,TRUE,0.1,7.6,0.5,62.4,743.5,0.887
חשוד,234,2022-08-02_געתון_יחיעם.gpx,345,2023-12-30_געתון_יחיעם_עין יעקב.gpx,חשוד - לבדיקה ידנית,FALSE,0.1,7.6,1.3,59.3,230.6,0.758
חשוד,234,2022-08-02_געתון_יחיעם.gpx,341,2023-11-20_געתון_עין יעקב.gpx,חשוד - לבדיקה ידנית,FALSE,1.9,351.8,3.4,91.2,498,0.738
הכלה,234,2022-08-02_געתון_יחיעם.gpx,200,2022-05-27_געתון_כברי_לימן.gpx,מוכל-ב,,,,,10.1,57.1,1
הכלה,234,2022-08-02_געתון_יחיעם.gpx,241,2022-08-19_געתון_כברי_לימן.gpx,מוכל-ב,,,,,14.6,109.4,1
הכלה,234,2022-08-02_געתון_יחיעם.gpx,197,2022-05-20_געתון_כברי_לימן.gpx,מוכל-ב,,,,,13.2,113.5,1
הכלה,234,2022-08-02_געתון_יחיעם.gpx,239,2022-08-14_געתון_כברי_לימן.gpx,מוכל-ב,,,,,13.4,105.8,1
הכלה,234,2022-08-02_געתון_יחיעם.gpx,363,2024-03-29_געתון_עין יעקב.gpx,מוכל-ב,,,,,13.2,96.4,1
הכלה,234,2022-08-02_געתון_יחיעם.gpx,227,2022-07-15_געתון_כברי_לימן.gpx,מוכל-ב,,,,,14.7,103.9,1
הכלה,234,2022-08-02_געתון_יחיעם.gpx,46,2013-08-20_געתון_כברי_שייח' דנון.gpx,מוכל-ב,,,,,43,448.9,0.903
הכלה,234,2022-08-02_געתון_יחיעם.gpx,192,2022-05-12_געתון_יחיעם.gpx,מוכל-ב,,,,,10.8,56.4,1
הכלה,234,2022-08-02_געתון_יחיעם.gpx,212,2022-06-16_געתון_יחיעם_עין יעקב.gpx,מוכל-ב,,,,,13.3,51.5,1
הכלה,234,2022-08-02_געתון_יחיעם.gpx,265,2022-11-18_געתון_יחיעם_עין יעקב.gpx,מוכל-ב,,,,,14.5,102.7,1
הכלה,234,2022-08-02_געתון_יחיעם.gpx,277,2022-12-16_געתון_יחיעם_עין יעקב.gpx,מוכל-ב,,,,,12.7,49.3,1
הכלה,234,2022-08-02_געתון_יחיעם.gpx,208,2022-06-09_געתון_יחיעם_עין יעקב.gpx,מוכל-ב,,,,,10.5,58.4,1
הכלה,234,2022-08-02_געתון_יחיעם.gpx,206,2022-06-04_געתון_כברי_נהרייה.gpx,מוכל-ב,,,,,14.8,108.2,1
הכלה,234,2022-08-02_געתון_יחיעם.gpx,201,2022-05-29_געתון_כברי_לימן.gpx,מוכל-ב,,,,,11.8,107.1,1
הכלה,234,2022-08-02_געתון_יחיעם.gpx,226,2022-07-11_געתון_כברי_כפר ראש הנקרה.gpx,מוכל-ב,,,,,15.5,109.4,1
הכלה,234,2022-08-02_געתון_יחיעם.gpx,195,2022-05-18_געתון_יחיעם.gpx,מוכל-ב,,,,,10.9,55.5,1
הכלה,234,2022-08-02_געתון_יחיעם.gpx,483,2026-03-05_געתון_כברי.gpx,מוכל-ב,,,,,15.8,81.2,1
הכלה,234,2022-08-02_געתון_יחיעם.gpx,215,2022-06-21_געתון_יחיעם_עין יעקב.gpx,מוכל-ב,,,,,11.1,56,1
